#
# STO expansions, created with runstogtoopt.py, needed for runConvertBasisFile.py
#
1S OTH10 (zeta=1.0) expansion from O-Ohata, JPSJ, 21, 2306, 1966 (THO)
10
2P OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     1.7198727540e+02     1.8034381776e-05
     5.7980571236e+01     9.2384014137e-05
     2.1668487034e+01     4.7626171359e-04
     8.8910625995e+00     2.0080479860e-03
     3.9671332113e+00     7.2236881035e-03
     1.9064130016e+00     2.2130378244e-02
     9.7722224774e-01     5.7531608421e-02
     5.2920617451e-01     1.2490159781e-01
     2.9986841046e-01     2.1898078544e-01
     1.7608803445e-01     2.9201250142e-01
     1.0613077672e-01     2.6638512271e-01
     6.5025584356e-02     1.3836144644e-01
     4.0112309197e-02     2.9438886898e-02
     2.4674059055e-02     1.4321853211e-03
 
3S OPT10 (zeta=1.0) expansion from stogto_opt.py
10
     1.5459659558e+01    -1.9801589169e-04
     4.8607956042e+00    -1.9466354089e-03
     1.8175795772e+00    -1.3237101119e-02
     7.8708858983e-01    -5.3554005165e-02
     3.8438229279e-01    -1.1957349022e-01
     2.0614754614e-01    -8.1750320163e-02
     1.1823157440e-01     2.2542980306e-01
     7.0614639927e-02     5.4763521257e-01
     4.2768839317e-02     3.5648902368e-01
     2.5579796507e-02     4.5910802011e-02
 
3S OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     4.0591077223e+01    -1.9852754745e-05
     1.7856751834e+01    -7.6150562346e-05
     8.2120755680e+00    -4.5309876248e-04
     3.9418192475e+00    -2.0567096778e-03
     1.9717346816e+00    -8.3284980145e-03
     1.0261785978e+00    -2.7702225664e-02
     5.5479794519e-01    -7.0718452554e-02
     3.1109917228e-01    -1.1382582441e-01
     1.8064655936e-01    -3.3988429653e-02
     1.0845312401e-01     2.7689205696e-01
     6.7212597360e-02     5.0984090828e-01
     4.2930924124e-02     3.1146902816e-01
     2.8217299552e-02     6.0966142146e-02
     1.9054651911e-02     3.2046431616e-03
 
3P OPT10 (zeta=1.0) expansion from stogto_opt.py
10
     2.5968421042e+01    -1.9348495953e-04
     7.4924059160e+00    -1.2269654582e-03
     2.6112481129e+00    -5.4310945462e-03
     1.0680779549e+00    -1.2555069725e-02
     4.9815284962e-01     1.2821911488e-04
     2.5739732330e-01     9.6984658033e-02
     1.4315418789e-01     2.9722978909e-01
     8.3260611655e-02     4.1626801663e-01
     4.9202540656e-02     2.3734496993e-01
     2.8702831231e-02     3.1295076352e-02
 
3P OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     1.1226394547e+02    -1.3929400371e-05
     3.7361470396e+01    -7.2407558488e-05
     1.3856782640e+01    -3.6620693080e-04
     5.6720775480e+00    -1.4443043603e-03
     2.5377553404e+00    -4.4377710261e-03
     1.2290560838e+00    -9.4701956468e-03
     6.3810850934e-01    -8.1709109397e-03
     3.5172624910e-01     2.9910406091e-02
     2.0383978813e-01     1.4714180890e-01
     1.2300806778e-01     3.1277746765e-01
     7.6546478764e-02     3.5710064241e-01
     4.8646359652e-02     1.9633022497e-01
     3.1267669156e-02     3.8925883591e-02
     2.0130160021e-02     1.6277923029e-03
 
3D OPT10 (zeta=1.0) expansion from stogto_opt.py
10
     1.2675151070e+01     1.7849840258e-04
     4.4071217248e+00     1.4845230860e-03
     1.7917063202e+00     8.8651020506e-03
     8.2997613586e-01     3.6583960281e-02
     4.2690231212e-01     1.0695002257e-01
     2.3759245898e-01     2.2434921475e-01
     1.3942965839e-01     3.2872431659e-01
     8.4076216898e-02     3.0708834256e-01
     5.0764927458e-02     1.3824746304e-01
     2.9909152649e-02     1.6131180600e-02

3D OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     4.4216034831e+01     9.9090628428e-06
     1.7473832034e+01     6.2564998235e-05
     7.5352151526e+00     3.7604139079e-04
     3.5159538357e+00     1.8190903386e-03
     1.7602386263e+00     7.3085321255e-03
     9.3760879894e-01     2.4283435971e-02
     5.2690754298e-01     6.6229576768e-02
     3.0977804915e-01     1.4528368824e-01
     1.8893447772e-01     2.4699876798e-01
     1.1853784181e-01     3.0516567475e-01
     7.5862806471e-02     2.4558590251e-01
     4.9109753458e-02     1.0672815417e-01
     3.1887056534e-02     1.8086643015e-02
     2.0592534761e-02     6.7382245385e-04

4S OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     2.3739246765e+01     1.7053604802e-05
     1.0595145861e+01     5.7512498549e-05
     4.9740911126e+00     2.9238796913e-04
     2.4501500825e+00     9.3529928548e-04
     1.2631332234e+00     1.5306610756e-03
     6.7981150787e-01    -5.4144835806e-03
     3.8099222496e-01    -5.0508196560e-02
     2.2178763248e-01    -1.7179972948e-01
     1.3376962575e-01    -2.3928790420e-01
     8.3383868165e-02     1.1456062023e-01
     5.3581672702e-02     6.2486530415e-01
     3.5405078633e-02     4.6917022727e-01
     2.3995803136e-02     9.7262230544e-02
     1.6639137562e-02     5.0586922460e-03

4P OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     1.0825307269e+01    -2.2864977408e-05
     5.9705609527e+00    -5.0234269842e-05
     3.3366483564e+00    -3.2143652516e-04
     1.8913307919e+00    -1.2445239625e-03
     1.0884980330e+00    -4.7729127793e-03
     6.3669619887e-01    -1.4847886134e-02
     3.7889831159e-01    -3.4866858791e-02
     2.2963614029e-01    -4.2307877010e-02
     1.4188167742e-01     4.9565002942e-02
     8.9458631115e-02     2.9712058330e-01
     5.7619487627e-02     4.4331415658e-01
     3.7949765508e-02     2.5062947308e-01
     2.5584840491e-02     4.6754399181e-02
     1.7673867479e-02     2.4388516659e-03

4D OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     3.0211775134e+01    -6.1769376300e-06
     1.1806238209e+01    -3.8805573042e-05
     5.0639658071e+00    -2.1866673249e-04
     2.3632715003e+00    -9.0141269884e-04
     1.1895420689e+00    -2.5241640253e-03
     6.4016073667e-01    -2.8999967168e-03
     3.6512452650e-01     1.1721341125e-02
     2.1879401083e-01     7.4801972716e-02
     1.3654380700e-01     2.0823046585e-01
     8.7973211186e-02     3.3680177985e-01
     5.8005669939e-02     3.0803597793e-01
     3.8799999412e-02     1.3720130333e-01
     2.6099606863e-02     2.2166815618e-02
     1.7501565266e-02     7.6657546330e-04

4F OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     1.7070493165e+01     6.1935140229e-06
     7.5496368559e+00     4.6056010125e-05
     3.6001168713e+00     3.1364361569e-04
     1.8374635440e+00     1.6916496263e-03
     9.9639951679e-01     7.3989381791e-03
     5.6985187503e-01     2.6086348492e-02
     3.4119699877e-01     7.3391200179e-02
     2.1230695504e-01     1.6114868396e-01
     1.3628249955e-01     2.6578960170e-01
     8.9584703285e-02     3.0871720143e-01
     5.9861360141e-02     2.2677693434e-01
     4.0362615793e-02     8.7947899274e-02
     2.7260453795e-02     1.3250793018e-02
     1.8306653563e-02     4.6018319735e-04

5S OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     9.3661324476e+00     6.5708787593e-06
     4.0051491340e+00     7.4856685485e-05
     1.8675744862e+00     6.8331946957e-04
     9.4215232108e-01     3.9850758392e-03
     5.1018932708e-01     1.2946783475e-02
     2.9423327048e-01     7.0512536366e-03
     1.7930213419e-01    -1.0538700106e-01
     1.1455011123e-01    -3.5044146597e-01
     7.6121099858e-02    -3.1674428077e-01
     5.2203207015e-02     3.2381732512e-01
     3.6656838799e-02     7.4762073262e-01
     2.6149394588e-02     4.0940464437e-01
     1.8801832402e-02     6.7755225255e-02
     1.3519285267e-02     2.5151144826e-03

5P OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     1.2082169478e+01     3.4415319354e-06
     5.0861508091e+00     2.4188908134e-05
     2.3374583152e+00     1.3038403360e-04
     1.1631170514e+00     2.4372994306e-04
     6.2150188758e-01    -1.9890857888e-03
     3.5368410122e-01    -1.8404921437e-02
     2.1259706045e-01    -6.7682415209e-02
     1.3386966581e-01    -1.0800128205e-01
     8.7579988675e-02     2.9272815337e-02
     5.9039129673e-02     3.6413944745e-01
     4.0672600434e-02     4.8080471389e-01
     2.8399156457e-02     2.2782461191e-01
     1.9932649128e-02     3.3216151933e-02
     1.3947464357e-02     9.3100034095e-04

5D OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     4.8224900342e+00    -1.9184578348e-05
     2.9173200821e+00    -3.5998438468e-05
     1.7768685049e+00    -2.5128801814e-04
     1.0908209879e+00    -9.2070078698e-04
     6.7568953376e-01    -3.4288661243e-03
     4.2277074936e-01    -9.7898280246e-03
     2.6748241009e-01    -1.8771928747e-02
     1.7131153338e-01    -3.2270036091e-03
     1.1118535285e-01     1.0863529861e-01
     7.3206000283e-02     3.2529754704e-01
     4.8949969629e-02     4.0071663582e-01
     3.3276170730e-02     2.0234076875e-01
     2.3022790070e-02     3.4805651040e-02
     1.6229112778e-02     1.6897152688e-03

5F OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     5.0670152319e+00    -3.5710346476e-05
     3.2375238735e+00    -1.1276317088e-05
     2.0556497127e+00    -1.8747768839e-04
     1.3001005118e+00    -3.3892256835e-04
     8.2094252782e-01    -8.2066767803e-04
     5.1876767819e-01    -1.6480749758e-04
     3.2883173021e-01     7.9375314369e-03
     2.0957115216e-01     4.6987187566e-02
     1.3460543082e-01     1.5655225104e-01
     8.7333986415e-02     3.1949163376e-01
     5.7373313057e-02     3.5942022035e-01
     3.8252413329e-02     1.8689036193e-01
     2.5944561724e-02     3.5197239572e-02
     1.7942739350e-02     1.9129235298e-03

6S OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     3.0368056682e+00    -3.0509529929e-05
     1.8030069759e+00     1.7584545988e-05
     1.0867685861e+00     1.0158348742e-05
     6.6536842662e-01     1.6775381497e-03
     4.1399864866e-01     9.7450587838e-03
     2.6192289384e-01     3.6338890910e-02
     1.6858230152e-01     4.5986629485e-02
     1.1044362629e-01    -1.6505484466e-01
     7.3686117995e-02    -6.4798884781e-01
     5.0092558773e-02    -3.2542873760e-01
     3.4715982026e-02     8.6403168080e-01
     2.4540339801e-02     7.8579737752e-01
     1.7703239598e-02     1.5578367007e-01
     1.3039836919e-02     8.2043849873e-03

6P OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     3.7458317372e+00     7.4367065506e-06
     2.0536545219e+00     4.0775836844e-05
     1.1672503791e+00     2.7344001912e-04
     6.8622467053e-01     1.2072822613e-03
     4.1633454311e-01     3.1507095489e-03
     2.6007614977e-01    -1.4346218934e-03
     1.6689707318e-01    -4.7500025034e-02
     1.0977290942e-01    -1.6223203199e-01
     7.3832578973e-02    -1.5733186580e-01
     5.0665864869e-02     2.6082346381e-01
     3.5392039441e-02     6.0758816421e-01
     2.5108835630e-02     3.3927353823e-01
     1.8050388864e-02     5.4476257839e-02
     1.3118787711e-02     2.1298980189e-03

6D OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     2.4750808954e+00     2.1595813352e-05
     1.5339241019e+00    -7.4697018053e-07
     9.6896889541e-01     5.7143703201e-05
     6.2292334348e-01    -4.1398064896e-04
     4.0691668214e-01    -2.6120000402e-03
     2.6968066862e-01    -1.1971618353e-02
     1.8104848054e-01    -3.3738288339e-02
     1.2293286771e-01    -4.9525730286e-02
     8.4293971348e-02     3.4700310109e-02
     5.8278411516e-02     2.8923057646e-01
     4.0562890772e-02     4.5767636710e-01
     2.8378367327e-02     2.6242077329e-01
     1.9925560329e-02     4.5452549662e-02
     1.4019277215e-02     1.5934363507e-03

7S OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     1.1376256871e+00    -3.5727496414e-04
     7.6395106221e-01     6.8089868581e-04
     5.2577547206e-01    -3.4408440348e-03
     3.6937933134e-01     6.0095625410e-03
     2.6384641520e-01    -2.6887458227e-03
     1.9085563889e-01     5.3753419814e-02
     1.3925244746e-01     6.8207153443e-02
     1.0207363328e-01     1.1548415541e-01
     7.4869694040e-02    -2.7790751696e-01
     5.4732986187e-02    -8.4552292487e-01
     3.9720223321e-02    -5.6942360364e-01
     2.8501159261e-02     1.1401488101e+00
     2.0140512894e-02     9.5863505840e-01
     1.3960614574e-02     9.7535644109e-02

7P OPT14 (zeta=1.0) expansion from stogto_opt.py
14
     1.8190542887e+00    -7.3626292646e-06
     1.1062352835e+00     2.1074166531e-05
     6.8764818262e-01     1.7634420394e-04
     4.3650327780e-01     1.5645082305e-03
     2.8268099037e-01     6.8276499531e-03
     1.8658599940e-01     1.4730945289e-02
     1.2540658014e-01    -2.0258829419e-02
     8.5744424119e-02    -1.9216134400e-01
     5.9582841565e-02    -3.2052967696e-01
     4.2038940672e-02     1.5545435016e-01
     3.0087285991e-02     7.1651158170e-01
     2.1822295441e-02     4.3316463971e-01
     1.6024684346e-02     6.9453162726e-02
     1.1902430112e-02     2.7700417890e-03

****
